Latitude,Longitude,Altitude (MSL),Satellites,Timestamp,Accel X,Accel Y,Accel Z,Altitude (AGL),Gyro X,Gyro Y,Gyro Z
0,0,0,0,0 : 0 : 18 : 680,-0.65,0.7,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 18 : 700,-0.65,0.47,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 18 : 720,-0.68,0.73,-9.39,0,0,0,0
0,0,0,0,0 : 0 : 18 : 740,-0.52,0.52,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 18 : 760,-0.56,0.7,-9.54,0,0,0,0
0,0,0,0,0 : 0 : 18 : 780,-0.65,0.62,-9.49,0,0,0,0
0,0,0,0,0 : 0 : 18 : 800,-0.7,0.6,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 18 : 820,-0.67,0.78,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 18 : 840,-0.55,0.91,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 18 : 860,-0.59,0.59,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 18 : 880,-0.64,0.55,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 18 : 900,-0.72,0.5,-9.36,0,0,0,0
0,0,0,0,0 : 0 : 18 : 920,-0.98,-0.29,-9.38,0,0,0,0
0,0,0,0,0 : 0 : 18 : 940,-0.62,0.09,-9.59,0,0,0,0
0,0,0,0,0 : 0 : 18 : 960,-0.4,-0.21,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 18 : 980,-0.41,-0.04,-9.35,0,0,0,0
0,0,0,0,0 : 0 : 19 : 0,-0.27,0.11,-9.52,0,0,0,0
0,0,0,0,0 : 0 : 19 : 20,-0.5,0.71,-9.16,0,0,0,0
0,0,0,0,0 : 0 : 19 : 40,-0.46,0.6,-9.66,0,0,0,0
0,0,0,0,0 : 0 : 19 : 60,-0.14,0.14,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 19 : 80,-0.35,-0.02,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 19 : 100,-0.34,0.17,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 19 : 120,-0.44,0.5,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 19 : 140,-0.42,0.45,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 19 : 160,-0.21,0.78,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 19 : 180,-0.54,0.53,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 19 : 200,-0.14,0.47,-9.12,0,0,0,0
0,0,0,0,0 : 0 : 19 : 220,-0.17,0.27,-9.7,0,0,0,0
0,0,0,0,0 : 0 : 19 : 240,-0.19,0.35,-9.85,0,0,0,0
0,0,0,0,0 : 0 : 19 : 260,0.36,1.03,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 19 : 280,1.13,2.23,-9.36,0,0,0,0
0,0,0,0,0 : 0 : 19 : 300,1.47,1.78,-10.99,0,0,0,0
0,0,0,0,0 : 0 : 19 : 320,1.82,1.11,-11.69,0,0,0,0
0,0,0,0,0 : 0 : 19 : 340,1.83,1.29,-13.37,0,0,0,0
0,0,0,0,0 : 0 : 19 : 360,0.81,1.1,-13.32,0,0,0,0
0,0,0,0,0 : 0 : 19 : 380,-0.27,1.18,-11.39,0,0,0,0
0,0,0,0,0 : 0 : 19 : 400,-1.16,0.33,-6.48,0,0,0,0
0,0,0,0,0 : 0 : 19 : 420,-1.62,1.04,-8.4,0,0,0,0
0,0,0,0,0 : 0 : 19 : 440,-1.74,0.6,-8.63,0,0,0,0
0,0,0,0,0 : 0 : 19 : 460,-1.29,0.22,-7.44,0,0,0,0
0,0,0,0,0 : 0 : 19 : 480,-1.56,0.48,-7.06,0,0,0,0
0,0,0,0,0 : 0 : 19 : 500,-1.11,0.28,-9.56,0,0,0,0
0,0,0,0,0 : 0 : 19 : 520,-1.77,-0.25,-9.68,0,0,0,0
0,0,0,0,0 : 0 : 19 : 540,-2.72,-1.88,-8.82,0,0,0,0
0,0,0,0,0 : 0 : 19 : 560,-3.7,0.84,-8.54,0,0,0,0
0,0,0,0,0 : 0 : 19 : 580,-3.87,3.28,-7.46,0,0,0,0
0,0,0,0,0 : 0 : 19 : 600,-4.19,1.52,-6.73,0,0,0,0
0,0,0,0,0 : 0 : 19 : 620,-2.86,0.04,-7.65,0,0,0,0
0,0,0,0,0 : 0 : 19 : 640,-3.85,-0.42,-9.86,0,0,0,0
0,0,0,0,0 : 0 : 19 : 660,-3.9,-1.33,-7.44,0,0,0,0
0,0,0,0,0 : 0 : 19 : 680,-4.08,-1.33,-5.52,0,0,0,0
0,0,0,0,0 : 0 : 19 : 700,-2.54,-0.76,-8.74,0,0,0,0
0,0,0,0,0 : 0 : 19 : 720,-2.26,0.03,-7.74,0,0,0,0
0,0,0,0,0 : 0 : 19 : 740,-1.66,0.86,-7.42,0,0,0,0
0,0,0,0,0 : 0 : 19 : 760,-1.24,-3.85,-11.6,0,0,0,0
0,0,0,0,0 : 0 : 19 : 780,0,-5.17,-11.32,0,0,0,0
0,0,0,0,0 : 0 : 19 : 800,-0.19,-4.82,-12.13,0,0,0,0
0,0,0,0,0 : 0 : 19 : 820,0.82,-3.17,-11.8,0,0,0,0
0,0,0,0,0 : 0 : 19 : 840,1.51,-2.79,-9.76,0,0,0,0
0,0,0,0,0 : 0 : 19 : 860,2.73,-1,-10.57,0,0,0,0
0,0,0,0,0 : 0 : 19 : 880,3.18,-0.24,-8.89,0,0,0,0
0,0,0,0,0 : 0 : 19 : 900,2.12,-2.59,-8.42,0,0,0,0
0,0,0,0,0 : 0 : 19 : 920,2.04,-1.92,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 19 : 940,1.96,0.78,-8.64,0,0,0,0
0,0,0,0,0 : 0 : 19 : 960,2.81,-1.47,-8.35,0,0,0,0
0,0,0,0,0 : 0 : 19 : 980,2.18,-2.92,-9.38,0,0,0,0
